RowNumber,CustomerId_b,CreditScore_b,Tenure_b,Balance_b,NumOfProducts_b,HasCrCard_b,IsActiveMember_b,Exited_b,Known
3163,15600379,608,7,86656.13,1,0,1,0,No
3164,15801336,649,8,114737.26,1,1,1,1,No
3165,15721592,665,5,0,2,1,0,0,No
3166,15581282,651,6,0,1,1,0,0,No
3167,15746203,555,4,119817.33,1,0,1,1,No
3168,15583137,637,7,130806.99,2,1,1,1,No
3169,15680752,675,0,0,1,1,1,1,No
3170,15688172,677,5,0,2,1,0,0,No
3171,15791373,850,2,80931.75,1,0,0,1,No
3172,15589449,815,3,0,3,1,1,1,No
3173,15692819,665,1,132178.67,1,0,0,0,No
3174,15727467,485,3,0,2,1,0,0,No
3175,15734312,577,6,0,2,1,1,0,No
3176,15764604,586,7,164769.02,3,1,0,1,No
3177,15613014,722,1,107233.85,2,1,0,0,No
3178,15759684,528,7,176227.07,2,0,1,0,No
3179,15609669,542,4,109949.39,2,1,1,0,No
3180,15685536,552,5,0,2,1,1,0,No
3181,15750447,678,10,117738.81,1,1,0,1,No
3182,15663249,575,9,133292.45,1,1,0,0,No
3183,15638646,669,1,160474.59,1,1,1,0,No
3184,15734161,636,6,0,2,1,0,0,No
3185,15631070,667,9,154393.43,1,1,1,1,No
3186,15761950,652,9,110827.49,1,1,1,1,No
3187,15649668,637,10,145750.45,2,1,1,0,No
3188,15713912,516,8,109044.3,1,0,1,0,No
3189,15586757,801,4,75170.54,1,1,1,0,No
3190,15596522,692,2,0,2,1,0,0,No
3191,15625395,585,6,105795.9,1,1,1,0,No
3192,15760570,590,5,0,2,1,0,0,No
3193,15566689,554,8,0,2,1,1,0,No
3194,15725794,659,1,0,1,1,0,1,No
3195,15673539,690,3,118097.87,1,1,0,0,No
3196,15705298,697,0,172693.54,1,0,0,0,No
3197,15675791,610,4,129440.3,2,1,0,0,No
3198,15747043,599,4,0,2,0,0,0,No
3199,15736397,544,1,96471.2,1,1,0,0,No
3200,15678201,548,1,0,1,1,1,1,No
3201,15720745,635,4,140197.18,1,1,1,0,No
3202,15637593,722,6,0,2,1,0,0,No
3203,15598070,564,4,135946.26,1,1,0,0,No
3204,15787550,719,3,0,2,1,1,0,No
3205,15603942,547,3,81290.02,3,0,1,1,No
3206,15733973,850,8,0,1,1,0,1,No
3207,15596761,515,9,113715.36,1,1,0,1,No
3208,15652400,667,2,168883.08,1,0,1,0,No
3209,15717893,607,8,143421.74,1,1,0,0,No
3210,15622585,525,7,153644.39,1,1,1,0,No
3211,15733964,606,1,109330.06,1,1,1,0,No
3212,15753861,686,1,115095.88,2,0,0,0,No
3213,15747097,611,10,0,1,1,1,1,No
3214,15594762,827,1,183276.32,1,1,1,0,No
3215,15667417,572,9,68193.72,1,1,0,0,No
3216,15684861,726,8,0,2,0,0,0,No
3217,15742204,579,6,139729.54,1,0,1,0,No
3218,15623502,598,4,98365.33,1,1,1,0,No
3219,15774872,663,10,0,2,1,0,0,No
3220,15611191,505,10,122453.97,2,1,1,0,No
3221,15674331,576,7,132174.41,2,0,0,0,No
3222,15619465,555,2,0,2,0,1,0,No
3223,15575247,524,1,0,2,1,0,0,No
3224,15695679,776,2,104349.45,1,0,0,0,No
3225,15713463,645,2,138881.04,1,1,0,1,No
3226,15785170,850,0,116968.91,1,0,0,0,No
3227,15796351,603,1,105346.03,2,1,1,0,No
3228,15639576,691,9,136623.19,1,1,0,0,No
3229,15693264,583,10,0,2,1,1,0,No
3230,15589715,584,5,0,1,1,0,1,No
3231,15769902,679,6,0,2,1,1,0,No
3232,15587177,646,6,124445.52,1,1,0,0,No
3233,15814553,559,5,68999.66,2,1,1,0,No
3234,15601550,595,6,85768.42,1,1,1,0,No
3235,15664907,527,1,0,1,1,0,1,No
3236,15612465,684,9,100628,2,1,1,0,No
3237,15810800,673,0,0,1,1,1,0,No
3238,15665760,802,7,0,2,0,1,0,No
3239,15588080,675,6,0,1,1,0,1,No
3240,15776844,762,6,0,2,1,0,0,No
3241,15717560,580,0,125647.36,1,1,0,1,No
3242,15629739,621,8,100375.39,1,1,1,0,No
3243,15729908,411,10,0,1,0,0,0,No
3244,15716781,815,7,171922.72,1,0,1,0,No
3245,15646936,631,2,146810.99,2,1,1,0,No
3246,15768151,514,3,109032.23,1,0,1,1,No
3247,15579212,638,6,0,1,1,0,1,No
3248,15721835,791,7,0,1,1,0,0,No
3249,15800515,516,5,128653.59,1,1,0,0,No
3250,15591279,734,3,80387.81,1,0,1,0,No
3251,15587419,611,8,0,2,0,1,1,No
3252,15750335,850,0,108508.82,3,1,0,1,No
3253,15699619,641,10,155978.17,1,1,0,0,No
3254,15606472,585,5,0,1,1,1,0,No
3255,15778368,552,4,121175.56,1,1,0,1,No
3256,15671387,507,4,89349.47,2,0,0,0,No
3257,15573926,735,7,86131.71,2,0,0,0,No
3258,15709183,707,3,102346.86,1,1,1,0,No
3259,15577514,698,7,121263.62,1,1,1,0,No
3260,15778830,841,2,0,2,1,0,0,No
3261,15768072,688,2,0,1,0,0,1,No
3262,15768293,614,3,0,2,1,1,0,No
3263,15654456,511,6,149726.08,1,0,0,1,No
3264,15807525,447,2,0,2,1,0,1,No
3265,15574372,738,5,161274.05,2,1,0,0,No
3266,15671249,422,2,0,2,1,0,0,No
3267,15779744,537,1,103138.17,1,1,1,0,No
3268,15624755,707,3,109628.44,1,1,0,0,No
3269,15611430,690,5,0,1,1,0,1,No
3270,15774744,664,7,97286.16,2,1,0,0,No
3271,15629885,850,7,118004.26,1,1,0,0,No
3272,15708791,584,9,85534.83,1,0,0,0,No
3273,15793890,728,4,0,1,1,1,1,No
3274,15646091,560,4,95140.44,2,1,0,1,No
3275,15596984,629,6,0,1,1,1,1,No
3276,15800215,658,3,0,2,0,1,0,No
3277,15577806,794,1,75900.84,1,1,1,0,No
3278,15749381,790,2,126619.27,1,1,0,0,No
3279,15683758,640,7,111833.47,1,1,0,0,No
3280,15670615,652,7,0,2,1,0,0,No
3281,15715622,583,3,238387.56,1,0,1,1,No
3282,15707634,775,2,108698.96,2,1,1,0,No
3283,15806901,584,2,112687.69,1,1,1,0,No
3284,15775335,635,4,81556.89,2,1,0,0,No
3285,15724150,814,9,136596.85,1,1,1,0,No
3286,15627220,735,9,98807.45,1,0,0,1,No
3287,15672330,678,1,0,2,0,1,0,No
3288,15668521,693,1,0,2,1,1,0,No
3289,15807837,640,6,107499.7,1,1,1,0,No
3290,15592570,773,8,0,2,1,0,0,No
3291,15748589,736,9,0,2,1,0,0,No
3292,15635893,693,8,0,2,1,1,0,No
3293,15757632,496,1,176024.05,2,1,0,0,No
3294,15691863,751,3,0,2,1,1,0,No
3295,15706071,528,0,127631.62,1,0,1,1,No
3296,15654296,754,9,0,1,1,0,0,No
3297,15755018,568,10,109819.16,2,1,0,0,No
3298,15594041,592,2,138734.94,1,1,0,0,No
3299,15670587,558,10,111363.1,2,1,0,0,No
3300,15724527,825,9,0,2,1,1,0,No
3301,15801904,677,0,143988,2,1,0,1,No
3302,15658195,653,5,118838.75,1,1,1,0,No
3303,15630113,593,4,161637.75,1,1,1,0,No
3304,15784320,632,3,133793.89,1,1,1,1,No
3305,15676513,601,8,71553.83,1,1,0,0,No
3306,15574072,786,8,0,1,1,1,0,No
3307,15633854,654,3,0,2,1,0,0,No
3308,15618566,572,7,0,2,1,1,0,No
3309,15733014,813,10,64667.95,2,0,1,0,No
3310,15753343,523,2,121164.11,1,1,1,0,No
3311,15746076,506,3,0,2,1,0,0,No
3312,15608226,513,3,98903.06,1,1,1,0,No
3313,15605684,664,7,104158.84,1,1,0,0,No
3314,15638988,684,6,0,2,1,1,0,No
3315,15628767,608,3,139529.93,2,1,1,1,No
3316,15737977,527,6,0,2,0,1,0,No
3317,15758116,666,5,64646.7,1,1,0,1,No
3318,15575119,779,3,0,2,1,1,1,No
3319,15625126,629,6,0,2,1,1,0,No
3320,15567114,430,1,118894.22,1,0,0,0,No
3321,15672242,712,2,0,1,0,1,0,No
3322,15681327,682,9,0,2,1,1,0,No
3323,15802585,634,8,68213.99,1,1,1,0,No
3324,15740630,487,1,0,2,1,0,0,No
3325,15815420,808,8,139196,1,0,1,0,No
3326,15711468,527,7,0,2,1,1,0,No
3327,15799626,637,4,126345.55,1,0,1,1,No
3328,15659325,802,5,0,2,1,1,0,No
3329,15651352,529,2,0,1,1,0,1,No
3330,15684925,850,3,0,2,0,0,0,No
3331,15657439,738,4,0,2,1,1,0,No
3332,15574122,817,5,129278.43,1,0,0,0,No
3333,15720508,735,3,119558.35,1,0,0,0,No
3334,15599078,619,5,92467.58,1,1,0,0,No
3335,15702300,671,5,0,2,0,0,0,No
3336,15660735,581,6,0,2,1,0,0,No
3337,15671390,690,10,0,2,1,0,0,No
3338,15647385,579,4,99340.83,1,0,0,1,No
3339,15739223,688,3,0,2,1,1,0,No
3340,15631305,599,4,126833.79,2,1,0,1,No
3341,15809263,729,5,109676.52,1,1,1,0,No
3342,15640866,718,3,0,1,0,1,0,No
3343,15775663,712,6,134729.99,2,1,1,0,No
3344,15631800,474,3,98431.37,1,0,0,0,No
3345,15654292,565,8,130368.31,2,1,0,0,No
3346,15648320,658,7,123974.96,1,1,0,0,No
3347,15726747,714,4,138082.16,1,0,1,0,No
3348,15694510,725,1,129855.32,1,0,0,0,No
3349,15572291,825,6,132308.22,1,0,0,0,No
3350,15603465,665,5,155447.65,2,1,0,1,No
3351,15685628,670,2,124268.64,2,0,1,0,No
3352,15792729,474,9,176311.36,1,1,0,0,No
3353,15767414,591,2,99886.42,2,1,1,0,No
3354,15568044,508,7,0,2,1,1,0,No
3355,15751333,695,2,0,2,0,1,0,No
3356,15623062,660,5,85089.3,1,1,1,0,No
3357,15713621,687,10,134318.21,2,1,1,0,No
3358,15670668,658,5,75395.53,2,0,1,0,No
3359,15750638,705,5,116765.7,1,0,0,1,No
3360,15747878,739,4,0,1,1,1,0,No
3361,15726796,844,7,111501.66,1,1,1,0,No
3362,15754952,602,7,76595.08,2,0,0,0,No
3363,15652192,759,9,160541.36,2,0,0,0,No
3364,15681924,747,2,129728.6,1,1,0,0,No
3365,15763544,673,1,0,2,0,0,0,No
3366,15764431,671,5,130929.02,4,1,1,1,No
3367,15684010,640,2,116800.25,1,1,1,0,No
3368,15648881,581,0,101016.53,1,0,1,1,No
3369,15733303,630,5,0,2,1,1,0,No
3370,15643294,703,8,190566.65,1,1,1,0,No
3371,15749905,698,6,0,1,1,0,1,No
3372,15625175,742,6,97067.69,1,0,1,1,No
3373,15643967,652,4,92208.54,1,0,1,1,No
3374,15578251,644,2,186347.97,2,1,0,0,No
3375,15772573,735,2,103176.62,1,0,1,0,No
3376,15733234,777,4,0,1,1,1,1,No
3377,15721582,644,4,77270.08,2,1,1,1,No
3378,15628219,665,3,111911.63,1,1,1,1,No
3379,15571302,529,5,94216.05,1,1,1,0,No
3380,15637178,803,7,0,2,1,1,0,No
3381,15601184,604,3,0,2,1,0,0,No
3382,15629511,738,6,106770.82,1,1,0,0,No
3383,15570629,655,5,138089.97,2,1,1,0,No
3384,15665766,698,9,133191.19,2,0,1,0,No
3385,15693732,775,9,0,2,1,1,0,No
3386,15765982,735,7,74135.85,1,1,1,1,No
3387,15582016,766,6,99208.46,2,1,0,0,No
3388,15798024,537,8,92242.34,1,1,1,0,No
3389,15588622,599,7,108380.72,1,1,1,0,No
3390,15724863,420,4,91893.32,1,1,0,1,No
3391,15618213,674,7,85757.93,1,1,1,0,No
3392,15780411,570,3,0,2,0,0,0,No
3393,15725429,623,8,96759.42,1,1,1,0,No
3394,15600626,710,6,0,2,1,1,0,No
3395,15668460,466,6,0,2,1,1,0,No
3396,15576263,759,5,0,1,1,0,0,No
3397,15720354,581,4,0,2,1,1,0,No
3398,15691624,820,2,132150.26,2,1,0,0,No
3399,15793196,759,9,0,2,0,1,0,No
3400,15633352,628,6,175443.75,1,1,0,1,No
3401,15750874,676,3,78990.15,1,1,1,0,No
3402,15588923,591,4,113743.37,1,1,0,0,No
3403,15715745,690,5,157624.84,1,1,1,0,No
3404,15611800,624,7,125163.62,2,1,1,0,No
3405,15576928,573,2,0,1,1,0,0,No
3406,15793693,694,9,0,1,1,1,0,No
3407,15581252,632,7,80922.75,1,1,0,0,No
3408,15797760,632,3,193354.86,2,1,0,0,No
3409,15790564,832,9,107648.94,2,1,1,0,No
3410,15593736,598,7,131769.04,1,0,0,1,No
3411,15595937,430,1,138992.48,2,0,0,0,No
3412,15815628,711,8,113899.92,1,0,0,0,No
3413,15782802,582,6,114450.32,1,1,1,0,No
3414,15627412,605,3,0,2,1,0,0,No
3415,15734609,657,2,0,2,1,1,0,No
3416,15710689,578,6,63609.92,1,0,0,1,No
3417,15565806,532,9,0,2,0,0,0,No
3418,15815530,612,10,75497.51,1,0,0,0,No
3419,15632272,792,2,0,2,1,0,0,No
3420,15684103,674,10,0,2,1,1,0,No
3421,15654519,680,1,0,2,1,1,0,No
3422,15767722,593,0,117704.73,1,1,0,0,No
3423,15654346,679,1,130463.55,2,1,1,0,No
3424,15660147,493,8,46161.18,1,1,1,0,No
3425,15814998,688,5,0,2,0,0,0,No
3426,15802207,769,4,110182.54,2,1,1,0,No
3427,15658668,581,10,0,2,0,0,0,No
3428,15715079,465,9,117221.15,1,1,0,0,No
3429,15570360,641,4,0,2,0,0,0,No
3430,15674678,731,9,79120.27,1,0,0,1,No
3431,15780925,625,1,177069.24,2,1,1,0,No
3432,15688193,468,3,61636.97,1,0,0,0,No
3433,15778219,790,5,0,1,1,0,0,No
3434,15696514,587,6,104414.03,1,1,0,0,No
3435,15712303,692,4,159732.02,1,1,1,0,No
3436,15719090,676,4,89437.03,1,1,1,0,No
3437,15735632,571,8,0,1,1,1,0,No
3438,15619436,700,3,0,1,0,0,0,No
3439,15722404,445,3,0,2,1,1,0,No
3440,15662063,746,7,142400.77,1,1,1,0,No
3441,15745605,722,2,88011.4,1,1,1,1,No
3442,15636658,596,2,0,2,1,1,0,No
3443,15784130,850,8,154870.28,1,1,1,0,No
3444,15606755,597,4,0,2,1,0,1,No
3445,15801699,436,5,0,2,1,1,0,No
3446,15784097,660,1,118402.25,2,1,0,0,No
3447,15764654,649,9,87374.88,2,1,1,0,No
3448,15612092,646,8,105397.8,1,1,0,1,No
3449,15610903,560,5,125341.69,1,1,0,0,No
3450,15705777,710,10,129164.88,1,1,1,0,No
3451,15661936,513,3,141004.46,1,1,0,0,No
3452,15700864,607,0,0,2,1,0,0,No
3453,15722965,757,3,89079.41,1,1,1,1,No
3454,15737521,619,9,103604.31,2,0,0,0,No
3455,15814465,612,1,182705.05,1,1,1,0,No
3456,15580988,842,8,0,2,1,1,0,No
3457,15789974,713,6,94598.48,1,0,0,1,No
3458,15713370,657,8,188241.05,2,0,0,1,No
3459,15748673,770,9,0,2,0,0,0,No
3460,15754919,773,10,0,2,0,1,0,No
3461,15641662,470,5,117469.91,2,0,0,0,No
3462,15813422,781,4,80790.74,1,1,0,0,No
3463,15713596,428,1,107735.93,1,0,1,0,No
3464,15791216,600,8,133379.41,1,1,0,1,No
3465,15689031,697,7,168066.87,1,1,0,0,No
3466,15763704,692,2,69014.49,2,0,0,0,No
3467,15631339,791,4,0,1,1,0,0,No
3468,15771509,538,1,98548.62,2,0,1,0,No
3469,15769586,820,1,0,2,1,1,0,No
3470,15656096,679,3,76554.06,1,1,1,0,No
3471,15585280,649,2,0,2,0,1,0,No
3472,15743582,632,3,107375.82,1,1,1,0,No
3473,15761692,594,9,122417.17,2,0,1,0,No
3474,15627840,682,0,0,1,0,1,1,No
3475,15778861,720,6,97188.62,1,0,0,0,No
3476,15770554,769,4,61297.05,2,1,1,0,No
3477,15806956,746,1,112666.67,1,0,0,1,No
3478,15701908,623,7,0,1,1,1,0,No
3479,15736990,537,3,157842.07,1,1,0,0,No
3480,15743714,468,7,91443.75,1,1,0,0,No
3481,15807993,588,0,110148.49,1,1,0,1,No
3482,15644686,729,9,53299.96,2,1,1,0,No
3483,15677377,543,3,0,2,1,1,0,No
3484,15626412,499,6,0,2,1,1,0,No
3485,15643679,784,2,70233.74,2,1,1,0,No
3486,15728456,604,3,0,1,1,0,1,No
3487,15630661,614,10,75212.28,1,1,0,0,No
3488,15734044,671,7,41299.03,1,0,1,0,No
3489,15705001,587,3,83286.56,1,1,0,0,No
3490,15809817,593,10,0,2,0,0,0,No
3491,15809137,453,6,0,1,0,0,1,No
3492,15751593,570,6,85668.59,1,1,0,0,No
3493,15626491,655,7,57327.04,1,0,1,0,No
3494,15765461,632,3,0,2,1,0,0,No
3495,15568120,681,7,69609.85,1,1,1,0,No
3496,15787161,591,4,129269.27,1,1,0,0,No
3497,15812324,779,1,0,2,1,1,0,No
3498,15588944,456,1,165350.61,2,0,0,1,No
3499,15694253,686,7,152105.57,2,0,1,0,No
3500,15759566,617,10,0,2,1,1,0,No
3501,15675675,850,5,106290.64,1,1,0,0,No
3502,15802060,646,10,100548.67,2,0,0,0,No
3503,15660505,735,2,106344.95,1,1,0,1,No
3504,15782630,543,5,137482.19,1,0,0,0,No
3505,15700710,490,3,116465.53,1,0,1,0,No
3506,15742834,640,1,0,1,1,1,0,No
3507,15806511,445,10,0,2,0,1,0,No
3508,15608166,761,9,127637.92,1,1,1,0,No
3509,15614230,426,3,0,2,1,1,0,No
3510,15729958,777,1,0,1,1,1,0,No
3511,15800814,534,2,81951.74,2,1,0,0,No
3512,15674727,777,5,147531.82,1,1,1,0,No
3513,15657779,806,3,0,2,1,1,0,No
3514,15801395,790,10,135120.72,1,0,0,0,No
3515,15757911,643,2,0,1,0,0,0,No
3516,15665340,584,8,0,2,0,1,0,No
3517,15787151,638,7,0,2,1,1,0,No
3518,15757821,771,1,0,2,0,0,0,No
3519,15600688,600,5,0,2,0,0,0,No
3520,15594878,661,5,28082.95,1,1,0,1,No
3521,15569248,554,10,0,2,1,0,1,No
3522,15812706,627,4,111087.5,1,0,1,0,No
3523,15645045,659,9,0,2,1,1,0,No
3524,15766746,835,6,127120.07,1,1,0,0,No
3525,15700383,763,7,115651.6,2,1,1,0,No
3526,15632551,625,4,77743.01,2,1,0,0,No
3527,15795129,799,9,0,2,1,0,0,No
3528,15650545,849,7,71996.09,1,1,1,0,No
3529,15612769,692,5,61581.97,1,1,1,0,No
3530,15710853,623,5,0,2,1,0,0,No
3531,15623712,453,5,0,3,1,0,1,No
3532,15653251,408,8,87873.39,1,0,0,1,No
3533,15755077,778,0,105617.73,2,1,1,1,No
3534,15808557,695,5,0,1,0,1,1,No
3535,15614687,677,4,148770.61,2,1,1,0,No
3536,15626882,662,5,94901.09,1,1,1,0,No
3537,15748034,534,7,174851.9,1,1,1,0,No
3538,15632324,602,7,0,2,1,1,0,No
3539,15761023,554,2,120847.11,1,1,0,1,No
3540,15761453,667,6,0,1,1,0,0,No
3541,15646726,672,5,0,1,0,0,0,No
3542,15637169,838,4,103267.8,1,1,1,0,No
3543,15636024,692,4,109699.08,1,1,1,0,No
3544,15801218,675,8,135133.39,1,0,1,1,No
3545,15642655,731,1,0,1,1,0,0,No
3546,15690130,468,8,137649.47,1,0,0,0,No
3547,15653753,542,6,113567.94,1,1,0,0,No
3548,15641359,662,6,0,2,0,0,1,No
3549,15776827,770,5,141547.26,2,0,1,0,No
3550,15647725,675,5,62055.17,3,1,0,1,No
3551,15648455,647,4,131156.76,1,1,0,0,No
3552,15580629,604,6,134837.58,1,1,0,0,No
3553,15730161,833,3,0,2,1,0,0,No
3554,15626612,741,4,104784.23,1,1,0,1,No
3555,15662865,658,1,0,2,0,1,0,No
3556,15629094,528,1,156948.41,1,1,1,1,No
3557,15651823,590,6,147751.75,1,1,0,1,No
3558,15594827,675,1,124619.33,2,0,1,0,No
3559,15786392,765,4,124182.21,1,0,0,0,No
3560,15727353,650,7,142028.36,1,1,0,1,No
3561,15733777,817,8,0,1,0,0,1,No
3562,15614302,699,10,125837.86,2,1,0,0,No
3563,15723263,495,9,117160.32,1,1,1,1,No
3564,15687270,491,8,0,2,0,1,0,No
3565,15803121,847,5,97565.74,1,0,0,1,No
3566,15598700,676,5,0,2,0,1,0,No
3567,15741875,746,3,104833.79,1,0,0,0,No
3568,15631709,470,2,101675.22,2,1,0,0,No
3569,15672970,714,3,0,2,0,1,0,No
3570,15761670,695,8,0,1,1,0,1,No
3571,15706005,674,2,174701.05,1,1,0,1,No
3572,15790336,664,6,71142.77,2,1,0,0,No
3573,15754267,697,3,108805.42,2,0,1,0,No
3574,15791988,670,4,0,2,1,1,0,No
3575,15683375,541,4,0,1,1,1,0,No
3576,15625151,640,9,116037.76,1,0,1,0,No
3577,15635285,647,8,0,2,1,1,0,No
3578,15574296,757,2,80673.96,2,1,0,0,No
3579,15711618,704,1,124640.51,1,1,0,1,No
3580,15670943,778,9,182275.23,2,1,0,0,No
3581,15634359,639,5,98635.77,1,1,0,0,No
3582,15586629,637,5,0,2,1,0,0,No
3583,15588461,686,4,0,1,1,0,0,No
3584,15773221,577,8,79757.21,1,1,0,1,No
3585,15664227,506,8,53053.76,1,0,1,0,No
3586,15741745,757,7,120911.75,2,1,1,0,No
3587,15652626,826,4,115285.85,1,1,0,0,No
3588,15599410,721,2,0,2,1,0,0,No
3589,15571958,489,3,221532.8,1,1,0,0,No
3590,15785406,446,4,105056.13,1,0,0,0,No
3591,15687884,677,3,88363.03,1,0,1,0,No
3592,15621685,769,2,123757.52,2,1,0,0,No
3593,15628886,677,5,123959.97,1,1,1,1,No
3594,15699325,555,10,114822.64,1,0,1,0,No
3595,15578369,652,9,145219.3,1,1,0,0,No
3596,15654156,722,5,106807.64,1,1,1,0,No
3597,15707199,643,0,148159.71,1,0,0,0,No
3598,15671630,796,1,99745.95,1,1,0,0,No
3599,15632079,720,8,156282.79,1,1,0,0,No
3600,15767921,613,7,0,2,1,0,0,No
3601,15573599,506,6,0,2,0,1,1,No
3602,15747208,608,6,0,1,1,0,1,No
3603,15582762,667,2,0,1,1,1,0,No
3604,15772528,750,7,121376.15,2,1,0,1,No
3605,15755798,610,4,111582.11,1,0,0,0,No
3606,15788683,588,10,129417.82,1,1,0,0,No
3607,15616922,479,1,0,2,1,1,0,No
3608,15771855,682,5,0,2,0,1,0,No
3609,15601873,677,7,0,1,1,0,0,No
3610,15657868,850,6,94607.08,1,1,0,0,No
3611,15711716,580,1,131368.3,1,1,0,1,No
3612,15734246,746,8,166883.07,2,0,1,0,No
3613,15792151,635,3,0,2,1,0,0,No
3614,15770159,664,6,172812.72,2,1,1,0,No
3615,15747649,558,0,126606.63,2,1,1,0,No
3616,15639357,415,9,134950.19,3,0,0,1,No
3617,15738907,798,6,96956.1,1,1,0,1,No
3618,15663446,792,4,107601.79,1,1,0,1,No
3619,15750867,489,8,92060.06,1,1,0,1,No
3620,15715939,730,0,0,2,1,0,0,No
3621,15763806,773,4,0,2,1,1,0,No
3622,15637993,711,9,137688.71,1,1,1,0,No
3623,15720338,592,8,85845.43,2,1,1,0,No
3624,15627162,695,6,125552.96,1,1,0,0,No
3625,15596710,640,1,167298.42,1,0,1,0,No
3626,15781678,470,4,55732.92,2,1,1,0,No
3627,15634968,789,6,110689.07,1,1,1,1,No
3628,15609475,604,7,98544.11,1,1,1,0,No
3629,15573319,493,8,178317.6,1,0,0,0,No
3630,15738291,671,8,115713.84,2,0,0,0,No
3631,15782456,656,9,143267.14,2,0,0,0,No
3632,15794841,739,5,89750.21,1,1,0,0,No
3633,15684696,560,3,116576.45,1,1,0,0,No
3634,15629846,827,8,143001.5,2,1,0,0,No
3635,15674442,681,7,157761.56,1,0,0,0,No
3636,15571689,740,5,0,2,1,1,0,No
3637,15730469,663,4,103430.11,2,0,1,0,No
3638,15809320,845,0,0,1,1,0,1,No
3639,15684367,555,5,0,2,0,0,0,No
3640,15793049,680,8,115115.38,1,1,0,1,No
3641,15603665,638,0,122501.28,2,1,1,0,No
3642,15613623,640,3,0,1,1,1,0,No
3643,15569572,778,6,0,2,1,1,0,No
3644,15698791,679,3,146758.24,1,1,0,0,No
3645,15626233,593,3,0,2,1,1,0,No
3646,15607263,788,3,0,1,0,1,1,No
3647,15610900,770,9,110738.89,1,1,0,1,No
3648,15624775,729,2,94203.8,1,0,1,0,No
3649,15691703,545,8,105792.49,1,0,1,1,No
3650,15745355,597,4,153198.23,1,1,1,0,No
3651,15724955,537,3,0,2,0,0,0,No
3652,15628999,732,10,61811.23,1,1,1,0,No
3653,15654341,542,8,101116.06,1,1,0,0,No
3654,15744240,688,0,74458.25,1,0,1,0,No
3655,15632365,542,8,142871.27,2,0,0,0,No
3656,15729689,754,6,98585.94,2,0,1,0,No
3657,15759284,750,6,0,1,1,1,1,No
3658,15602124,731,7,0,2,1,1,0,No
3659,15661903,699,3,80764.03,1,1,0,1,No
3660,15664668,534,9,144801.97,1,0,1,1,No
3661,15736431,494,2,0,2,1,0,0,No
3662,15748639,497,7,110053.62,2,1,1,0,No
3663,15628123,632,5,118890.81,1,0,1,0,No
3664,15602731,724,5,0,1,1,0,1,No
3665,15794137,751,0,151218.98,1,1,1,0,No
3666,15748696,733,9,150507.21,1,0,1,0,No
3667,15725068,701,9,0,2,1,1,0,No
3668,15807340,525,4,131023.76,2,0,0,0,No
3669,15586133,666,2,122314.5,1,0,0,1,No
3670,15576185,653,2,0,2,1,1,0,No
3671,15660809,850,4,0,2,1,1,0,No
3672,15616666,646,6,111739.4,2,0,1,0,No
3673,15706904,750,6,113882.31,1,1,1,0,No
3674,15606915,764,7,98148.61,1,1,0,0,No
3675,15749693,658,9,0,2,1,0,0,No
3676,15791743,727,1,59271.82,1,1,1,0,No
3677,15796480,687,2,0,2,0,1,0,No
3678,15790442,631,2,0,2,1,1,0,No
3679,15609458,797,10,69413.44,1,1,1,0,No
3680,15593897,650,7,160599.06,2,1,1,0,No
3681,15604576,850,3,0,1,1,1,0,No
3682,15666270,676,2,147803.48,1,1,0,1,No
3683,15572626,620,8,0,2,1,1,0,No
3684,15727197,576,9,170228.59,2,0,0,1,No
3685,15714006,482,2,133111.73,1,0,1,0,No
3686,15642137,695,5,0,2,0,0,0,No
3687,15665327,706,2,176139.5,2,1,0,0,No
3688,15626806,668,2,0,2,1,1,0,No
3689,15662578,679,1,110245.13,1,1,1,0,No
3690,15790829,703,5,0,2,1,0,0,No
3691,15654959,670,6,158719.57,1,1,1,0,No
3692,15760244,590,5,160979.68,1,0,1,0,No
3693,15715394,613,4,123557.65,2,0,1,0,No
3694,15722246,742,4,0,1,1,1,1,No
3695,15609704,608,4,0,1,1,0,1,No
3696,15757628,571,10,112896.86,1,1,1,0,No
3697,15633586,595,7,120962.13,1,0,0,0,No
3698,15565796,745,10,96048.55,1,1,0,0,No
3699,15717935,589,3,0,2,0,1,0,No
3700,15577700,749,10,185063.7,2,1,1,0,No
3701,15747345,678,6,118064.93,2,1,1,0,No
3702,15678317,603,2,0,2,1,1,0,No
3703,15698335,504,8,0,1,1,1,0,No
3704,15768451,739,5,149131.03,3,1,1,1,No
3705,15753213,604,7,0,2,1,0,0,No
3706,15769645,612,3,0,1,1,1,0,No
3707,15657565,629,6,125512.98,2,0,0,0,No
3708,15620323,652,3,83492.07,2,1,0,0,No
3709,15679983,565,7,0,1,0,0,0,No
3710,15812616,707,10,0,1,1,0,1,No
3711,15601796,645,1,125739.26,1,1,1,0,No
3712,15729489,762,8,98592.88,1,0,1,1,No
3713,15613216,639,1,141789.15,1,1,0,0,No
3714,15657937,709,0,112949.71,1,0,0,0,No
3715,15815428,823,3,105057.33,1,1,0,0,No
3716,15640409,817,0,89087.89,1,0,1,1,No
3717,15699492,665,2,147435.96,1,0,0,0,No
3718,15623536,646,0,154439.86,1,1,0,0,No
3719,15707551,568,8,73054.37,2,1,1,0,No
3720,15577999,850,1,124678.35,1,1,0,1,No
3721,15788775,473,8,152576.25,2,1,0,0,No
